"rep_id","sesjon","parti_id","ant_taler","gj_ant_ord","alder","kjonn","talers_rolle","liste_nummer_valg"
"PEG","2011-2012","H",29,484.310344827586,35,"mann","stortingsrepresentant",3
"PEG","2012-2013","H",61,401.688524590164,36,"mann","stortingsrepresentant",3
"PEM","1998-1999","FrP",16,264.4375,53,"mann","stortingsrepresentant",7
"PEM","1999-2000","FrP",18,243.5,54,"mann","stortingsrepresentant",7
"PEM","2000-2001","FrP",21,337.380952380952,55,"mann","stortingsrepresentant",7
"PEM","2001-2002","FrP",25,285.44,56,"mann","stortingsrepresentant",8
"PEM","2002-2003","FrP",16,316.125,57,"mann","stortingsrepresentant",8
"PEM","2003-2004","FrP",20,205.3,58,"mann","stortingsrepresentant",8
"PEM","2004-2005","FrP",13,177,59,"mann","stortingsrepresentant",8
"PEMY","2006-2007","FrP",2,141,52,"mann","stortingsrepresentant",1
"PEMY","2009-2010","FrP",55,268.436363636364,56,"mann","stortingsrepresentant",13
"PEMY","2010-2011","FrP",60,298.25,57,"mann","stortingsrepresentant",13
"PEMY","2011-2012","FrP",40,240.025,58,"mann","stortingsrepresentant",13
"PEMY","2012-2013","FrP",41,286.80487804878,58,"mann","stortingsrepresentant",13
"PEMY","2013-2014","FrP",2,368,59,"mann","stortingsrepresentant",2
"PEMY","2014-2015","FrP",2,264.5,61,"mann","stortingsrepresentant",2
"PEOW","1998-1999","FrP",16,225.25,60,"mann","stortingsrepresentant",2
"PEOW","1999-2000","FrP",21,246.809523809524,61,"mann","stortingsrepresentant",2
"PEOW","2000-2001","FrP",16,302.4375,62,"mann","stortingsrepresentant",2
"PEOW","2001-2002","FrP",27,298.851851851852,63,"mann","stortingsrepresentant",3
"PEOW","2002-2003","FrP",31,321.290322580645,64,"mann","stortingsrepresentant",3
"PEOW","2003-2004","FrP",30,307.1,65,"mann","stortingsrepresentant",3
"PEOW","2004-2005","FrP",33,286.272727272727,66,"mann","stortingsrepresentant",3
"PEOW","2005-2006","FrP",30,262.8,67,"mann","stortingsrepresentant",2
"PEOW","2006-2007","FrP",23,357.913043478261,68,"mann","stortingsrepresentant",2
"PEOW","2007-2008","FrP",33,312.393939393939,69,"mann","stortingsrepresentant",2
"PEOW","2008-2009","FrP",22,375.045454545455,70,"mann","stortingsrepresentant",2
"PES","1998-1999","FrP",80,287.0375,39,"mann","stortingsrepresentant",6
"PES","1999-2000","FrP",80,308.7,40,"mann","stortingsrepresentant",6
"PES","2000-2001","FrP",74,255.689189189189,41,"mann","stortingsrepresentant",6
"PES","2001-2002","FrP",122,290.434426229508,42,"mann","stortingsrepresentant",5
"PES","2002-2003","FrP",81,296.382716049383,43,"mann","stortingsrepresentant",5
"PES","2003-2004","FrP",92,320.913043478261,44,"mann","stortingsrepresentant",5
"PES","2004-2005","FrP",77,289.909090909091,45,"mann","stortingsrepresentant",5
"PES","2005-2006","FrP",59,259.508474576271,46,"mann","stortingsrepresentant",3
"PES","2006-2007","FrP",80,303.3375,47,"mann","stortingsrepresentant",3
"PES","2007-2008","FrP",60,265.233333333333,48,"mann","stortingsrepresentant",3
"PES","2008-2009","FrP",57,309.789473684211,49,"mann","stortingsrepresentant",3
"PES","2009-2010","FrP",45,295.622222222222,50,"mann","stortingsrepresentant",2
"PES","2010-2011","FrP",67,276.074626865672,51,"mann","stortingsrepresentant",2
"PES","2011-2012","FrP",48,280.5,52,"mann","stortingsrepresentant",2
"PES","2012-2013","FrP",49,331.877551020408,53,"mann","stortingsrepresentant",2
"PES","2013-2014","FrP",6,389.833333333333,54,"mann","stortingsrepresentant",4
"PES","2014-2015","FrP",6,456.333333333333,55,"mann","stortingsrepresentant",4
"PES","2015-2016","FrP",10,260.2,56,"mann","regjering",4
"PETL","1998-1999","H",64,298.84375,50,"mann","stortingsrepresentant",5
"PETL","1999-2000","H",71,308.591549295775,51,"mann","stortingsrepresentant",5
"PETL","2000-2001","H",49,276.102040816327,52,"mann","stortingsrepresentant",5
"PETL","2001-2002","H",13,357.769230769231,53,"mann","stortingsrepresentant",3
"PETL","2002-2003","H",15,372.866666666667,54,"mann","stortingsrepresentant",3
"PETL","2003-2004","H",19,347.578947368421,55,"mann","stortingsrepresentant",3
"PETL","2004-2005","H",19,387.631578947368,56,"mann","stortingsrepresentant",3
"PETL","2005-2006","H",68,270.485294117647,57,"mann","stortingsrepresentant",3
"PETL","2006-2007","H",12,205.666666666667,58,"mann","stortingsrepresentant",3
"PKF","1998-1999","H",92,294.29347826087,49,"mann","stortingsrepresentant",2
"PKF","1999-2000","H",81,381.111111111111,50,"mann","stortingsrepresentant",2
"PKF","2000-2001","H",108,395.194444444444,51,"mann","stortingsrepresentant",2
"PKF","2001-2002","H",121,262.214876033058,52,"mann","regjering",1
"PKF","2002-2003","H",122,240.72131147541,53,"mann","regjering",1
"PKF","2003-2004","H",160,228.84375,54,"mann","regjering",1
"PKF","2004-2005","H",86,272.476744186047,55,"mann","regjering",1
"PKF","2005-2006","H",22,467.590909090909,56,"mann","regjering",2
"PKF","2006-2007","H",43,337.604651162791,57,"mann","stortingsrepresentant",2
"PKF","2007-2008","H",47,304.914893617021,58,"mann","stortingsrepresentant",2
"PKF","2008-2009","H",50,277.38,59,"mann","stortingsrepresentant",2
"PKF","2009-2010","H",47,372.702127659574,60,"mann","stortingsrepresentant",2
"PKF","2010-2011","H",59,351.64406779661,61,"mann","stortingsrepresentant",2
"PKF","2011-2012","H",42,384.190476190476,62,"mann","stortingsrepresentant",2
"PKF","2012-2013","H",43,406.325581395349,63,"mann","stortingsrepresentant",2
"PO","2002-2003","FrP",2,305,42,"mann","stortingsrepresentant",2
"PO","2009-2010","FrP",57,352.350877192982,49,"mann","stortingsrepresentant",5
"PO","2010-2011","FrP",40,331.25,50,"mann","stortingsrepresentant",5
"PO","2011-2012","FrP",53,282.566037735849,51,"mann","stortingsrepresentant",5
"PO","2012-2013","FrP",44,352.181818181818,52,"mann","stortingsrepresentant",5
"POL","2005-2006","Sp",37,300.189189189189,53,"mann","stortingsrepresentant",9
"POL","2006-2007","Sp",66,315.621212121212,54,"mann","stortingsrepresentant",9
"POL","2007-2008","Sp",83,353.650602409639,55,"mann","stortingsrepresentant",9
"POL","2008-2009","Sp",107,316.364485981308,56,"mann","stortingsrepresentant",9
"POL","2009-2010","Sp",77,396.090909090909,57,"mann","stortingsrepresentant",9
"POL","2010-2011","Sp",99,391.585858585859,58,"mann","stortingsrepresentant",9
"POL","2011-2012","Sp",112,401.491071428571,59,"mann","stortingsrepresentant",9
"POL","2012-2013","Sp",123,443.19512195122,60,"mann","stortingsrepresentant",9
"POL","2013-2014","Sp",153,327.333333333333,61,"mann","stortingsrepresentant",9
"POL","2014-2015","Sp",251,280.525896414343,62,"mann","stortingsrepresentant",9
"POL","2015-2016","Sp",91,264.153846153846,63,"mann","stortingsrepresentant",9
"PRH","2005-2006","A",9,561.666666666667,46,"mann","stortingsrepresentant",7
"PRH","2006-2007","A",13,429.615384615385,47,"mann","stortingsrepresentant",7
"PRH","2007-2008","A",13,508.923076923077,48,"mann","stortingsrepresentant",7
"PRH","2008-2009","A",15,515.066666666667,49,"mann","stortingsrepresentant",7
"PRH","2009-2010","A",23,450.173913043478,50,"mann","stortingsrepresentant",4
"PRH","2012-2013","A",7,380.857142857143,53,"mann","stortingsrepresentant",4
"PRH","2013-2014","A",10,495.8,54,"mann","stortingsrepresentant",2
"PRH","2014-2015","A",39,409.025641025641,55,"mann","stortingsrepresentant",2
"PRH","2015-2016","A",13,345.615384615385,56,"mann","stortingsrepresentant",2
"PTA","2002-2003","FrP",3,94.3333333333333,32,"mann","stortingsrepresentant",1
"PTA","2005-2006","FrP",45,300.422222222222,35,"mann","stortingsrepresentant",4
"PTA","2006-2007","FrP",45,309.288888888889,36,"mann","stortingsrepresentant",4
"PTA","2007-2008","FrP",44,320,37,"mann","stortingsrepresentant",4
"PTA","2008-2009","FrP",72,260.986111111111,38,"mann","stortingsrepresentant",4
"PTA","2009-2010","FrP",41,284.756097560976,39,"mann","stortingsrepresentant",5
"PTA","2010-2011","FrP",55,283.654545454545,40,"mann","stortingsrepresentant",5
"PTA","2011-2012","FrP",50,282.72,41,"mann","stortingsrepresentant",5
"PTA","2012-2013","FrP",30,282.2,42,"mann","stortingsrepresentant",5
"RAE","2001-2002","KrF",4,451,48,"kvinne","stortingsrepresentant",2
"RAE","2002-2003","KrF",20,387.85,49,"kvinne","stortingsrepresentant",2
"RAE","2003-2004","KrF",4,430.5,50,"kvinne","stortingsrepresentant",2
"RAE","2009-2010","KrF",88,262.045454545455,56,"kvinne","stortingsrepresentant",8
"RAE","2010-2011","KrF",83,286.650602409639,57,"kvinne","stortingsrepresentant",8
"RAE","2011-2012","KrF",58,292.155172413793,58,"kvinne","stortingsrepresentant",8
"RAE","2012-2013","KrF",25,197.96,58,"kvinne","stortingsrepresentant",8
"RAE","2013-2014","KrF",52,216.538461538462,60,"kvinne","stortingsrepresentant",7
"RAE","2014-2015","KrF",58,267.310344827586,61,"kvinne","stortingsrepresentant",7
"RAE","2015-2016","KrF",17,231.176470588235,62,"kvinne","stortingsrepresentant",7
"RAJH","2013-2014","MDG",140,271.385714285714,60,"mann","stortingsrepresentant",12
"RAJH","2014-2015","MDG",277,274.256317689531,61,"mann","stortingsrepresentant",12
"RAJH","2015-2016","MDG",57,264.789473684211,61,"mann","stortingsrepresentant",12
"RE","1998-1999","FrP",1,428,25,"mann","stortingsrepresentant",1
"RE","1999-2000","FrP",1,287,26,"mann","stortingsrepresentant",1
"RE","2000-2001","FrP",10,84.4,27,"mann","stortingsrepresentant",1
"RE","2003-2004","FrP",1,412,30,"mann","stortingsrepresentant",1
"RE","2005-2006","FrP",30,214.533333333333,32,"mann","stortingsrepresentant",4
"RE","2006-2007","FrP",46,277.826086956522,33,"mann","stortingsrepresentant",4
"RE","2007-2008","FrP",44,289.272727272727,34,"mann","stortingsrepresentant",4
"RE","2008-2009","FrP",46,337.54347826087,35,"mann","stortingsrepresentant",4
"RE","2009-2010","FrP",69,299.550724637681,36,"mann","stortingsrepresentant",3
"RE","2010-2011","FrP",82,309.719512195122,37,"mann","stortingsrepresentant",3
"RE","2011-2012","FrP",88,310.647727272727,38,"mann","stortingsrepresentant",3
"RE","2012-2013","FrP",112,281.910714285714,39,"mann","stortingsrepresentant",3
"REIG","1998-1999","A",30,309.066666666667,51,"kvinne","stortingsrepresentant",7
"REIG","1999-2000","A",21,278.666666666667,52,"kvinne","stortingsrepresentant",7
"REIG","2000-2001","A",22,466.772727272727,53,"kvinne","stortingsrepresentant",7
"REIG","2001-2002","A",3,223.333333333333,54,"kvinne","stortingsrepresentant",1
"REIG","2002-2003","A",1,362,55,"kvinne","stortingsrepresentant",1
"REIG","2004-2005","A",2,274,57,"kvinne","stortingsrepresentant",1
"REK","1998-1999","A",29,244.689655172414,51,"mann","stortingsrepresentant",12
"REK","1999-2000","A",20,221.9,52,"mann","stortingsrepresentant",12
"REK","2000-2001","A",4,320.5,52,"mann","stortingsrepresentant",12
"RF","1998-1999","A",29,380.034482758621,54,"kvinne","stortingsrepresentant",4
"RF","1999-2000","A",36,325.472222222222,55,"kvinne","stortingsrepresentant",4
"RF","2000-2001","A",32,449.4375,56,"kvinne","stortingsrepresentant",4
"RF","2001-2002","A",41,279.243902439024,57,"kvinne","stortingsrepresentant",2
"RF","2002-2003","A",41,256.243902439024,58,"kvinne","stortingsrepresentant",2
"RF","2003-2004","A",38,215.263157894737,59,"kvinne","stortingsrepresentant",2
"RF","2004-2005","A",41,293.292682926829,60,"kvinne","stortingsrepresentant",2
"RHRE","1998-1999","SV",103,285.359223300971,51,"mann","stortingsrepresentant",11
"RHRE","1999-2000","SV",111,325.747747747748,53,"mann","stortingsrepresentant",11
"RHRE","2000-2001","SV",134,315.455223880597,53,"mann","stortingsrepresentant",11
"RHRE","2001-2002","SV",65,349.538461538462,54,"mann","stortingsrepresentant",5
"RHRE","2002-2003","SV",57,266.982456140351,55,"mann","stortingsrepresentant",5
"RHRE","2003-2004","SV",78,320.217948717949,56,"mann","stortingsrepresentant",5
"RHRE","2004-2005","SV",52,289.846153846154,57,"mann","stortingsrepresentant",5
"RHRE","2005-2006","SV",22,423.772727272727,58,"mann","stortingsrepresentant",8
"RHRE","2006-2007","SV",41,357.658536585366,59,"mann","stortingsrepresentant",8
"RHRE","2007-2008","SV",44,359.818181818182,60,"mann","stortingsrepresentant",8
"RHRE","2008-2009","SV",58,406.051724137931,61,"mann","stortingsrepresentant",8
"RIAJ","2009-2010","A",137,257.802919708029,50,"kvinne","regjering",2
"RIAJ","2010-2011","A",148,250.945945945946,51,"kvinne","regjering",2
"RIAJ","2011-2012","A",105,273.314285714286,52,"kvinne","regjering",2
"RIAJ","2012-2013","A",98,311.122448979592,53,"kvinne","regjering",2
"RIAJ","2013-2014","A",93,239.139784946237,54,"kvinne","stortingsrepresentant",1
"RIAJ","2014-2015","A",105,219.847619047619,55,"kvinne","stortingsrepresentant",1
"RIAJ","2015-2016","A",30,259.633333333333,56,"kvinne","stortingsrepresentant",1
"RK","1998-1999","KrF",7,403.142857142857,39,"kvinne","stortingsrepresentant",4
"RK","1999-2000","KrF",19,484.631578947368,40,"kvinne","stortingsrepresentant",4
"RK","2000-2001","KrF",55,330.454545454545,41,"kvinne","stortingsrepresentant",4
"RKL","1998-1999","KrF",26,392.653846153846,55,"kvinne","stortingsrepresentant",5
"RKL","1999-2000","KrF",14,630.571428571429,56,"kvinne","stortingsrepresentant",5
"RKL","2000-2001","KrF",34,466.411764705882,57,"kvinne","stortingsrepresentant",5
"ROYS","2013-2014","FrP",14,546.928571428571,34,"mann","stortingsrepresentant",11
"ROYS","2014-2015","FrP",26,441.5,35,"mann","stortingsrepresentant",11
"ROYS","2015-2016","FrP",12,320.25,35,"mann","stortingsrepresentant",11
"RRO","2001-2002","H",15,286.4,28,"mann","stortingsrepresentant",3
"RRO","2002-2003","H",15,324.266666666667,29,"mann","stortingsrepresentant",3
"RRO","2003-2004","H",19,396.578947368421,30,"mann","stortingsrepresentant",3
"RRO","2004-2005","H",11,414.090909090909,31,"mann","stortingsrepresentant",3
"RS","2001-2002","A",33,325.121212121212,53,"mann","stortingsrepresentant",1
"RS","2002-2003","A",36,236.277777777778,54,"mann","stortingsrepresentant",1
"RS","2003-2004","A",27,354.074074074074,55,"mann","stortingsrepresentant",1
"RS","2004-2005","A",25,313.4,56,"mann","stortingsrepresentant",1
"RS","2005-2006","A",9,303.777777777778,57,"mann","stortingsrepresentant",1
"RS","2006-2007","A",30,380.833333333333,58,"mann","stortingsrepresentant",1
"RS","2007-2008","A",40,409.1,59,"mann","stortingsrepresentant",1
"RS","2008-2009","A",48,381.083333333333,60,"mann","stortingsrepresentant",1
"RSK","2001-2002","Sp",50,210.7,48,"mann","stortingsrepresentant",16
"RSK","2002-2003","Sp",58,218.293103448276,49,"mann","stortingsrepresentant",16
"RSK","2003-2004","Sp",61,223.803278688525,50,"mann","stortingsrepresentant",16
"RSK","2004-2005","Sp",54,201.611111111111,51,"mann","stortingsrepresentant",16
"RSK","2005-2006","Sp",27,335.37037037037,52,"mann","stortingsrepresentant",13
"RSK","2006-2007","Sp",44,306.545454545455,53,"mann","stortingsrepresentant",13
"RSK","2007-2008","Sp",32,295.625,55,"mann","stortingsrepresentant",13
"RSK","2008-2009","Sp",37,242.27027027027,55,"mann","stortingsrepresentant",13
"RTK","1998-1999","A",1,392,36,"mann","stortingsrepresentant",1
"RTK","1999-2000","A",3,122.333333333333,36,"mann","stortingsrepresentant",1
"RTK","2001-2002","A",62,219.532258064516,39,"mann","stortingsrepresentant",3
"RTK","2002-2003","A",60,210.45,40,"mann","stortingsrepresentant",3
"RTK","2003-2004","A",43,191.255813953488,41,"mann","stortingsrepresentant",3
"RTK","2004-2005","A",91,235.428571428571,42,"mann","stortingsrepresentant",3
"RTK","2005-2006","A",24,315.5,43,"mann","stortingsrepresentant",2
"RTK","2006-2007","A",28,255.714285714286,44,"mann","stortingsrepresentant",2
"RTK","2007-2008","A",31,226.806451612903,45,"mann","stortingsrepresentant",2
"RTK","2008-2009","A",35,284.142857142857,46,"mann","stortingsrepresentant",2
"RTV","1998-1999","A",34,356.764705882353,45,"kvinne","stortingsrepresentant",14
"RTV","1999-2000","A",23,348.739130434783,46,"kvinne","stortingsrepresentant",14
"RTV","2000-2001","A",23,473.130434782609,47,"kvinne","stortingsrepresentant",14
"RTV","2002-2003","A",8,342.25,49,"kvinne","stortingsrepresentant",1
"RTV","2003-2004","A",10,342.1,50,"kvinne","stortingsrepresentant",1
"RTV","2004-2005","A",23,299.478260869565,51,"kvinne","stortingsrepresentant",1
"RUG","2013-2014","A",39,246.282051282051,55,"kvinne","stortingsrepresentant",12
"RUG","2014-2015","A",66,360.924242424242,56,"kvinne","stortingsrepresentant",12
"RUG","2015-2016","A",26,334.923076923077,57,"kvinne","stortingsrepresentant",12
"RUI","1998-1999","A",22,213.772727272727,49,"kvinne","stortingsrepresentant",4
"RUI","1999-2000","A",6,499.833333333333,49,"kvinne","stortingsrepresentant",4
"RUI","2000-2001","A",7,657.142857142857,51,"kvinne","stortingsrepresentant",4
"RUI","2001-2002","A",35,212.542857142857,52,"kvinne","stortingsrepresentant",7
"RUI","2002-2003","A",18,358.722222222222,53,"kvinne","stortingsrepresentant",7
"RUI","2003-2004","A",24,298.458333333333,54,"kvinne","stortingsrepresentant",7
"RUI","2004-2005","A",8,338.75,54,"kvinne","stortingsrepresentant",7
"SAF","2001-2002","H",6,491.833333333333,58,"mann","stortingsrepresentant",1
"SAF","2002-2003","H",9,543.222222222222,59,"mann","stortingsrepresentant",1
"SAF","2003-2004","H",12,443.833333333333,60,"mann","stortingsrepresentant",1
"SAF","2004-2005","H",9,370.333333333333,61,"mann","stortingsrepresentant",1
"SAF","2005-2006","H",51,235.666666666667,62,"mann","stortingsrepresentant",3
"SAF","2006-2007","H",55,204.709090909091,63,"mann","stortingsrepresentant",3
"SAF","2007-2008","H",91,218.21978021978,64,"mann","stortingsrepresentant",3
"SAF","2008-2009","H",102,190.421568627451,65,"mann","stortingsrepresentant",3
"SAF","2009-2010","H",100,275.31,66,"mann","stortingsrepresentant",3
"SAF","2010-2011","H",102,283.735294117647,67,"mann","stortingsrepresentant",3
"SAF","2011-2012","H",104,254.423076923077,68,"mann","stortingsrepresentant",3
"SAF","2012-2013","H",88,302.806818181818,69,"mann","stortingsrepresentant",3
"SAF","2013-2014","H",32,323.3125,70,"mann","stortingsrepresentant",1
"SAF","2014-2015","H",20,405.3,71,"mann","stortingsrepresentant",1
"SAF","2015-2016","H",12,343.083333333333,71,"mann","stortingsrepresentant",1
"SAG","2005-2006","A",9,371.777777777778,56,"mann","stortingsrepresentant",1
"SAG","2006-2007","A",7,368.428571428571,57,"mann","stortingsrepresentant",1
"SAG","2007-2008","A",1,576,58,"mann","stortingsrepresentant",1
"SAG","2008-2009","A",1,289,59,"mann","stortingsrepresentant",1
"SAG","2009-2010","A",8,337,60,"mann","stortingsrepresentant",4
"SAG","2010-2011","A",9,319.444444444444,61,"mann","stortingsrepresentant",4
"SAG","2011-2012","A",6,437.5,62,"mann","stortingsrepresentant",4
"SAG","2012-2013","A",7,371.142857142857,63,"mann","stortingsrepresentant",4
"SAR","2001-2002","SV",17,279,24,"kvinne","stortingsrepresentant",12
"SAR","2002-2003","SV",31,298.322580645161,25,"kvinne","stortingsrepresentant",12
"SAR","2003-2004","SV",16,465.625,26,"kvinne","stortingsrepresentant",12
"SAR","2004-2005","SV",14,211.428571428571,26,"kvinne","stortingsrepresentant",12
"SEBA","1998-1999","TF",113,186.238938053097,54,"mann","stortingsrepresentant",10
"SEBA","1999-2000","TF",125,191.4,55,"mann","stortingsrepresentant",10
"SEBA","2000-2001","TF",118,224.279661016949,56,"mann","stortingsrepresentant",10
"SEBA","2001-2002","Kp",24,215.833333333333,57,"mann","stortingsrepresentant",7
"SEBA","2002-2003","Kp",114,240.447368421053,58,"mann","stortingsrepresentant",7
"SEBA","2003-2004","Kp",145,231.406896551724,60,"mann","stortingsrepresentant",7
"SEBA","2004-2005","Kp",129,260.372093023256,60,"mann","stortingsrepresentant",7
"SEL","2013-2014","A",31,197.096774193548,49,"mann","stortingsrepresentant",6
"SEL","2014-2015","A",32,253.46875,50,"mann","stortingsrepresentant",6
"SEL","2015-2016","A",44,232.159090909091,51,"mann","stortingsrepresentant",6
"SEN","1998-1999","A",6,532.166666666667,48,"kvinne","stortingsrepresentant",7
"SEN","1999-2000","A",15,306,49,"kvinne","stortingsrepresentant",7
"SEN","2000-2001","A",9,689.777777777778,50,"kvinne","stortingsrepresentant",7
"SEN","2001-2002","A",15,315.866666666667,51,"kvinne","stortingsrepresentant",4
"SEN","2002-2003","A",22,356.227272727273,52,"kvinne","stortingsrepresentant",4
"SEN","2003-2004","A",20,318,53,"kvinne","stortingsrepresentant",4
"SEN","2004-2005","A",7,510.714285714286,54,"kvinne","stortingsrepresentant",4
"SEN","2005-2006","A",10,378.5,55,"kvinne","stortingsrepresentant",3
"SEN","2006-2007","A",13,467,56,"kvinne","stortingsrepresentant",3
"SEN","2007-2008","A",16,386.75,57,"kvinne","stortingsrepresentant",3
"SEN","2008-2009","A",9,582.888888888889,58,"kvinne","stortingsrepresentant",3
"SFS","1998-1999","H",31,381.741935483871,55,"kvinne","stortingsrepresentant",10
"SFS","1999-2000","H",46,371.086956521739,56,"kvinne","stortingsrepresentant",10
"SFS","2000-2001","H",33,442.212121212121,57,"kvinne","stortingsrepresentant",10
"SFV","1998-1999","H",2,122.5,50,"mann","stortingsrepresentant",1
"SFV","2000-2001","H",3,92,52,"mann","stortingsrepresentant",1
"SFV","2001-2002","H",28,467.607142857143,53,"mann","stortingsrepresentant",12
"SFV","2002-2003","H",25,334.04,54,"mann","stortingsrepresentant",12
"SFV","2003-2004","H",25,330.44,55,"mann","stortingsrepresentant",12
"SFV","2004-2005","H",21,418.952380952381,56,"mann","stortingsrepresentant",12
"SHAR","2009-2010","H",73,299.109589041096,52,"mann","stortingsrepresentant",3
"SHAR","2010-2011","H",101,271.356435643564,53,"mann","stortingsrepresentant",3
"SHAR","2011-2012","H",76,312.986842105263,54,"mann","stortingsrepresentant",3
"SHAR","2012-2013","H",81,317.555555555556,55,"mann","stortingsrepresentant",3
"SHAR","2013-2014","H",36,341.638888888889,56,"mann","stortingsrepresentant",2
"SHAR","2014-2015","H",31,394.838709677419,57,"mann","stortingsrepresentant",2
"SHAR","2015-2016","H",22,432.318181818182,58,"mann","stortingsrepresentant",2
"SHB","2013-2014","FrP",10,506.2,24,"mann","stortingsrepresentant",9
"SHB","2014-2015","FrP",34,467.617647058824,25,"mann","stortingsrepresentant",9
"SHB","2015-2016","FrP",9,379.333333333333,25,"mann","stortingsrepresentant",9
"SHIL","2013-2014","H",8,483.25,64,"mann","stortingsrepresentant",14
"SHIL","2014-2015","H",8,452.875,65,"mann","stortingsrepresentant",14
"SHIL","2015-2016","H",3,619.333333333333,66,"mann","stortingsrepresentant",14
"SHK","2005-2006","FrP",11,412.363636363636,37,"kvinne","stortingsrepresentant",5
"SHK","2006-2007","FrP",17,339.941176470588,38,"kvinne","stortingsrepresentant",5
"SHK","2007-2008","FrP",15,326.466666666667,39,"kvinne","stortingsrepresentant",5
"SHK","2008-2009","FrP",20,361.1,40,"kvinne","stortingsrepresentant",5
"SHK","2009-2010","FrP",75,321.706666666667,41,"kvinne","stortingsrepresentant",4
"SHK","2010-2011","FrP",75,343.453333333333,42,"kvinne","stortingsrepresentant",4
"SHK","2011-2012","FrP",67,407.940298507463,43,"kvinne","stortingsrepresentant",4
"SHK","2012-2013","FrP",72,291.916666666667,44,"kvinne","stortingsrepresentant",4
"SHK","2013-2014","FrP",120,331.225,45,"kvinne","regjering",3
"SHK","2014-2015","FrP",122,305.803278688525,46,"kvinne","regjering",3
"SHK","2015-2016","FrP",98,254.979591836735,47,"kvinne","regjering",3
"SHL","1998-1999","H",35,516.171428571429,53,"mann","stortingsrepresentant",6
"SHL","1999-2000","H",34,418.764705882353,54,"mann","stortingsrepresentant",6
"SHL","2000-2001","H",29,486.551724137931,55,"mann","stortingsrepresentant",6
"SIM","2001-2002","SV",47,283.31914893617,52,"mann","stortingsrepresentant",4
"SIM","2002-2003","SV",34,355.617647058824,53,"mann","stortingsrepresentant",4
"SIM","2003-2004","SV",36,341.972222222222,54,"mann","stortingsrepresentant",4
"SIM","2004-2005","SV",40,318.6,55,"mann","stortingsrepresentant",4
"SIO","1998-1999","A",54,253.185185185185,54,"kvinne","stortingsrepresentant",7
"SIO","1999-2000","A",31,328.193548387097,55,"kvinne","stortingsrepresentant",7
"SIO","2000-2001","A",22,422.909090909091,56,"kvinne","stortingsrepresentant",7
"SIO","2001-2002","A",67,261.358208955224,57,"kvinne","stortingsrepresentant",1
"SIO","2002-2003","A",80,263,58,"kvinne","stortingsrepresentant",1
"SIO","2003-2004","A",47,297.914893617021,59,"kvinne","stortingsrepresentant",1
"SIO","2004-2005","A",45,267.488888888889,60,"kvinne","stortingsrepresentant",1
"SIO","2005-2006","A",19,392.105263157895,61,"kvinne","stortingsrepresentant",1
"SIO","2006-2007","A",27,385.148148148148,62,"kvinne","stortingsrepresentant",1
"SIO","2007-2008","A",29,370.241379310345,63,"kvinne","stortingsrepresentant",1
"SIO","2008-2009","A",25,393.88,64,"kvinne","stortingsrepresentant",1
"SIVJ","1998-1999","FrP",40,308.05,30,"kvinne","stortingsrepresentant",13
"SIVJ","1999-2000","FrP",72,367.805555555556,31,"kvinne","stortingsrepresentant",13
"SIVJ","2000-2001","FrP",69,335.31884057971,32,"kvinne","stortingsrepresentant",13
"SIVJ","2001-2002","FrP",46,347.913043478261,33,"kvinne","stortingsrepresentant",11
"SIVJ","2002-2003","FrP",48,256.645833333333,34,"kvinne","stortingsrepresentant",11
"SIVJ","2003-2004","FrP",42,301.642857142857,35,"kvinne","stortingsrepresentant",11
"SIVJ","2004-2005","FrP",52,291.134615384615,36,"kvinne","stortingsrepresentant",11
"SIVJ","2005-2006","FrP",61,240.245901639344,37,"kvinne","stortingsrepresentant",9
"SIVJ","2006-2007","FrP",72,242.597222222222,38,"kvinne","stortingsrepresentant",9
"SIVJ","2007-2008","FrP",59,226.118644067797,39,"kvinne","stortingsrepresentant",9
"SIVJ","2008-2009","FrP",52,231.384615384615,40,"kvinne","stortingsrepresentant",9
"SIVJ","2009-2010","FrP",60,212.8,41,"kvinne","stortingsrepresentant",3
"SIVJ","2010-2011","FrP",43,226.581395348837,42,"kvinne","stortingsrepresentant",3
"SIVJ","2011-2012","FrP",47,237.978723404255,43,"kvinne","stortingsrepresentant",3
"SIVJ","2012-2013","FrP",58,235.827586206897,44,"kvinne","stortingsrepresentant",3
"SIVJ","2013-2014","FrP",171,263.228070175439,45,"kvinne","regjering",5
"SIVJ","2014-2015","FrP",146,265.075342465753,46,"kvinne","regjering",5
"SIVJ","2015-2016","FrP",44,356.75,47,"kvinne","regjering",5
"SKB","1998-1999","A",64,310.765625,32,"kvinne","stortingsrepresentant",1
"SKB","1999-2000","A",107,368.457943925234,33,"kvinne","regjering",1
"SKB","2000-2001","A",206,301.932038834951,34,"kvinne","regjering",1
"SKB","2001-2002","A",59,319.932203389831,35,"kvinne","stortingsrepresentant",1
"SKB","2002-2003","A",77,326.272727272727,36,"kvinne","stortingsrepresentant",1
"SKB","2003-2004","A",69,282.159420289855,37,"kvinne","stortingsrepresentant",1
"SKB","2004-2005","A",4,165.5,38,"kvinne","stortingsrepresentant",1
"SKB","2005-2006","A",184,353.701086956522,39,"kvinne","regjering",1
"SKB","2006-2007","A",303,356.016501650165,40,"kvinne","regjering",1
"SKB","2007-2008","A",296,350.179054054054,42,"kvinne","regjering",1
